 NtS01, NtS02, NtS03, NtS04, NtS05, NtS06, NtS07, NtS08, NtS09, NtS10, NtS11, NtS12, NtS13, NtS14, Cam01, Cam02, Cam03, Cam04, Cam06, Cam13, Cam14, Lim01, Lim02, Lim03, Lim04, Lim06, Lim07, Lim08, Lim09, Lim10, Lim13, Tog01, Tog02, Tog03, Tog04, Tog06, Tog10, Tog13, Tog14, STC01, STC02, STC03, STC06, STC10, STC11, STC12, STC13, STC14, Yer01, Yer02, Yer03, Yer06, Yer07, Yer13, Yer14, Vib07, Vib08, Vib09, BaC01, BaC02, BaC03, BaC04, BaC05, BaC06, BaC07, BaC08, BaC09, BaC10, BaC11, BaC12, BaC13, BaC14
4.085355244,1.831461017,2.653989323,14.91992326,13.79582916,2.196527972,0.608373282,0.094590246,0.691068384,3.073619286,2.276357969,1.117666856,17.78532199,0.650983707,3.788528973,2.579301413,3.230502614,58.42643532,3.683320876,4.606406629,6.702988111,2.68590991,1.598010043,6.125946391,1.87180733,11.83151485,8.042283395,2.904888889,2.101539873,8.45247136,18.07663441,15.67095095,14.78107774,10.95193972,3.500722945,2.862209309,3.288362585,10.62412635,7.642374597,25.43586364,5.676853854,3.688049049,5.615580136,3.151994884,1.908505061,0.884924046,13.77064175,4.222973195,6.305282282,6.192619508,38.50646202,4.644370815,1.25073067,10.45830219,0.610361415,5.349002781,10.60436548,67.38821599,3.009206206,2.955800133,2.971641086,3.698299077,1.592860438,5.622642754,0.717547455,0.025166234,0.013772817,2.846796018,24.92511289,0.96395714,10.68952619,4.110968556
4.095881326,1.83621199,2.661550217,14.96051718,13.83680347,2.203949171,0.610533678,0.094926803,0.693524951,3.083087421,2.284225281,1.121520465,17.83543877,0.653292409,3.798116339,2.587780336,3.240380936,58.4902547,3.694808586,4.620795907,6.726827945,2.694954955,1.603410577,6.146825047,1.878312924,11.85631298,8.065771327,2.914444444,2.108492159,8.478272717,18.10905795,15.70880881,14.82664998,10.98504393,3.509620732,2.872154655,3.297440552,10.6579891,7.665446558,25.50033923,5.694593594,3.700191191,5.634104883,3.160701146,1.914567345,0.888004616,13.80161717,4.233412524,6.326141141,6.213013458,38.60137916,4.659703926,1.255177372,10.49202147,0.612529596,5.366575464,10.63347903,67.44318207,3.019436436,2.965955622,2.981839061,3.711056946,1.598404293,5.63978434,0.720096135,0.025252191,0.01381826,2.855823935,24.98496385,0.967375792,10.71754087,4.125580019
4.106407407,1.840962963,2.669111111,15.00111111,13.87777778,2.21137037,0.612694074,0.095263359,0.695981519,3.092555556,2.292092593,1.125374074,17.88555556,0.655601111,3.807703704,2.596259259,3.250259259,58.55407407,3.706296296,4.635185185,6.750667778,2.704,1.608811111,6.167703704,1.884818519,11.88111111,8.089259259,2.924,2.115444444,8.504074074,18.14148148,15.74666667,14.87222222,11.01814815,3.518518519,2.8821,3.306518519,10.69185185,7.688518519,25.56481481,5.712333333,3.712333333,5.65262963,3.169407407,1.92062963,0.891085185,13.83259259,4.243851852,6.347,6.233407407,38.6962963,4.675037037,1.259624074,10.52574074,0.614697778,5.384148148,10.66259259,67.49814815,3.029666667,2.976111111,2.992037037,3.723814815,1.603948148,5.656925926,0.722644815,0.025338148,0.013863704,2.864851852,25.04481481,0.970794444,10.74555556,4.140191481
4.116933489,1.845713936,2.676672005,15.04170504,13.91875209,2.218791569,0.61485447,0.095599916,0.698438086,3.10202369,2.299959904,1.129227683,17.93567234,0.657909813,3.817291069,2.604738183,3.260137582,58.61789345,3.717784006,4.649574463,6.774507611,2.713045045,1.614211645,6.18858236,1.891324113,11.90590924,8.112747192,2.933555556,2.12239673,8.529875431,18.17390502,15.78452452,14.91779446,11.05125236,3.527416305,2.892045345,3.315596485,10.7257146,7.711590479,25.6292904,5.730073073,3.724475475,5.671154377,3.178113669,1.926691914,0.894165755,13.86356801,4.25429118,6.367858859,6.253801357,38.79121344,4.690370148,1.264070776,10.55946002,0.616865959,5.401720832,10.69170615,67.55311423,3.039896897,2.9862666,3.002235013,3.736572684,1.609492003,5.674067512,0.725193495,0.025424105,0.013909147,2.873879769,25.10466578,0.974213096,10.77357024,4.154802944
4.127459571,1.850464909,2.6842329,15.08229897,13.95972639,2.226212768,0.617014866,0.095936472,0.700894653,3.111491825,2.307827216,1.133081292,17.98578912,0.660218515,3.826878434,2.613217106,3.270015905,58.68171282,3.729271716,4.663963742,6.798347444,2.72209009,1.619612179,6.209461017,1.897829707,11.93070737,8.136235124,2.943111111,2.129349016,8.555676788,18.20632855,15.82238238,14.9633667,11.08435658,3.536314092,2.901990691,3.324674452,10.75957736,7.73466244,25.69376599,5.747812813,3.736617618,5.689679124,3.186819931,1.932754199,0.897246324,13.89454343,4.264730508,6.388717718,6.274195306,38.88613058,4.705703259,1.268517479,10.59317929,0.619034141,5.419293516,10.72081971,67.6080803,3.050127127,2.996422089,3.012432989,3.749330553,1.615035858,5.691209098,0.727742174,0.025510062,0.01395459,2.882907685,25.16451674,0.977631748,10.80158492,4.169414407
4.137985652,1.855215883,2.691793794,15.12289289,14.0007007,2.233633967,0.619175262,0.096273028,0.703351221,3.12095996,2.315694528,1.136934902,18.03590591,0.662527217,3.836465799,2.621696029,3.279894228,58.7455322,3.740759426,4.67835302,6.822187277,2.731135135,1.625012713,6.230339673,1.904335302,11.95550551,8.159723056,2.952666667,2.136301301,8.581478145,18.23875209,15.86024024,15.00893894,11.11746079,3.545211879,2.911936036,3.333752419,10.79344011,7.757734401,25.75824157,5.765552553,3.74875976,5.708203871,3.195526193,1.938816483,0.900326894,13.92551885,4.275169837,6.409576577,6.294589256,38.98104771,4.72103637,1.272964181,10.62689857,0.621202322,5.4368662,10.74993327,67.66304638,3.060357357,3.006577578,3.022630964,3.762088422,1.620579713,5.708350684,0.730290854,0.025596019,0.014000033,2.891935602,25.2243677,0.9810504,10.8295996,4.184025869
4.148511734,1.859966856,2.699354688,15.16348682,14.04167501,2.241055166,0.621335658,0.096609585,0.705807788,3.130428095,2.32356184,1.140788511,18.08602269,0.664835919,3.846053164,2.630174953,3.28977255,58.80935157,3.752247136,4.692742298,6.84602711,2.74018018,1.630413247,6.251218329,1.910840896,11.98030364,8.183210989,2.962222222,2.143253587,8.607279502,18.27117562,15.8980981,15.05451118,11.15056501,3.554109665,2.921881381,3.342830386,10.82730286,7.780806362,25.82271716,5.783292292,3.760901902,5.726728618,3.204232455,1.944878768,0.903407463,13.95649427,4.285609165,6.430435435,6.314983205,39.07596485,4.736369481,1.277410883,10.66061784,0.623370504,5.454438883,10.77904682,67.71801246,3.070587588,3.016733066,3.03282894,3.774846291,1.626123568,5.72549227,0.732839534,0.025681976,0.014045477,2.900963519,25.28421866,0.984469052,10.85761428,4.198637332
4.159037816,1.864717829,2.706915582,15.20408075,14.08264932,2.248476365,0.623496054,0.096946141,0.708264356,3.13989623,2.331429151,1.14464212,18.13613947,0.667144621,3.855640529,2.638653876,3.299650873,58.87317095,3.763734846,4.707131576,6.869866944,2.749225225,1.63581378,6.272096986,1.917346491,12.00510177,8.206698921,2.971777778,2.150205873,8.633080859,18.30359915,15.93595596,15.10008342,11.18366922,3.563007452,2.931826727,3.351908353,10.86116561,7.803878323,25.88719275,5.801032032,3.773044044,5.745253364,3.212938716,1.950941052,0.906488032,13.98746969,4.296048493,6.451294294,6.335377155,39.17088199,4.751702591,1.281857585,10.69433711,0.625538685,5.472011567,10.80816038,67.77297853,3.080817818,3.026888555,3.043026916,3.78760416,1.631667423,5.742633856,0.735388214,0.025767933,0.01409092,2.909991436,25.34406963,0.987887704,10.88562896,4.213248794
4.169563897,1.869468802,2.714476476,15.24467467,14.12362362,2.255897564,0.62565645,0.097282698,0.710720923,3.149364364,2.339296463,1.148495729,18.18625626,0.669453323,3.865227895,2.647132799,3.309529196,58.93699032,3.775222556,4.721520854,6.893706777,2.75827027,1.641214314,6.292975642,1.923852085,12.0298999,8.230186854,2.981333333,2.157158158,8.658882216,18.33602269,15.97381381,15.14565566,11.21677344,3.571905239,2.941772072,3.36098632,10.89502836,7.826950284,25.95166834,5.818771772,3.785186186,5.763778111,3.221644978,1.957003337,0.909568602,14.01844511,4.306487821,6.472153153,6.355771104,39.26579913,4.767035702,1.286304288,10.72805639,0.627706867,5.489584251,10.83727394,67.82794461,3.091048048,3.037044044,3.053224892,3.800362029,1.637211278,5.759775442,0.737936894,0.025853891,0.014136363,2.919019353,25.40392059,0.991306356,10.91364364,4.227860257
4.180089979,1.874219775,2.722037371,15.2852686,14.16459793,2.263318763,0.627816846,0.097619254,0.713177491,3.158832499,2.347163775,1.152349338,18.23637304,0.671762025,3.87481526,2.655611723,3.319407519,59.0008097,3.786710266,4.735910132,6.91754661,2.767315315,1.646614848,6.313854299,1.93035768,12.05469803,8.253674786,2.990888889,2.164110444,8.684683572,18.36844622,16.01167167,15.19122789,11.24987766,3.580803025,2.951717417,3.370064287,10.92889111,7.850022244,26.01614392,5.836511512,3.797328328,5.782302858,3.23035124,1.963065621,0.912649171,14.04942053,4.316927149,6.493012012,6.376165054,39.36071627,4.782368813,1.29075099,10.76177566,0.629875048,5.507156935,10.8663875,67.88291069,3.101278278,3.047199533,3.063422867,3.813119898,1.642755133,5.776917028,0.740485573,0.025939848,0.014181806,2.928047269,25.46377155,0.994725008,10.94165832,4.242471719
4.190616061,1.878970749,2.729598265,15.32586253,14.20557224,2.270739962,0.629977242,0.09795581,0.715634058,3.168300634,2.355031087,1.156202947,18.28648982,0.674070727,3.884402625,2.664090646,3.329285841,59.06462907,3.798197976,4.750299411,6.941386443,2.77636036,1.652015382,6.334732955,1.936863274,12.07949616,8.277162718,3.000444444,2.171062729,8.710484929,18.40086976,16.04952953,15.23680013,11.28298187,3.589700812,2.961662763,3.379142253,10.96275386,7.873094205,26.08061951,5.854251251,3.80947047,5.800827605,3.239057502,1.969127906,0.915729741,14.08039595,4.327366478,6.513870871,6.396559003,39.45563341,4.797701924,1.295197692,10.79549494,0.63204323,5.524729619,10.89550106,67.93787677,3.111508509,3.057355022,3.073620843,3.825877767,1.648298988,5.794058614,0.743034253,0.026025805,0.014227249,2.937075186,25.52362251,0.99814366,10.96967301,4.257083182
4.201142142,1.883721722,2.737159159,15.36645646,14.24654655,2.278161161,0.632137638,0.098292367,0.718090626,3.177768769,2.362898398,1.160056557,18.33660661,0.676379429,3.89398999,2.67256957,3.339164164,59.12844845,3.809685686,4.764688689,6.965226276,2.785405405,1.657415916,6.355611612,1.943368869,12.10429429,8.300650651,3.01,2.178015015,8.736286286,18.43329329,16.08738739,15.28237237,11.31608609,3.598598599,2.971608108,3.38822022,10.99661662,7.896166166,26.1450951,5.871990991,3.821612613,5.819352352,3.247763764,1.97519019,0.91881031,14.11137137,4.337805806,6.53472973,6.416952953,39.55055055,4.813035035,1.299644394,10.82921421,0.634211411,5.542302302,10.92461461,67.99284284,3.121738739,3.067510511,3.083818819,3.838635636,1.653842843,5.8112002,0.745582933,0.026111762,0.014272693,2.946103103,25.58347347,1.001562312,10.99768769,4.271694645
4.211668224,1.888472695,2.744720053,15.40705038,14.28752085,2.28558236,0.634298034,0.098628923,0.720547193,3.187236904,2.37076571,1.163910166,18.38672339,0.678688131,3.903577355,2.681048493,3.349042487,59.19226782,3.821173396,4.779077967,6.989066109,2.79445045,1.66281645,6.376490268,1.949874463,12.12909243,8.324138583,3.019555556,2.184967301,8.762087643,18.46571683,16.12524525,15.32794461,11.3491903,3.607496385,2.981553453,3.397298187,11.03047937,7.919238127,26.20957068,5.889730731,3.833754755,5.837877099,3.256470026,1.981252475,0.92189088,14.14234679,4.348245134,6.555588589,6.437346902,39.64546769,4.828368146,1.304091097,10.86293349,0.636379593,5.559874986,10.95372817,68.04780892,3.131968969,3.077665999,3.094016795,3.851393505,1.659386698,5.828341786,0.748131613,0.026197719,0.014318136,2.95513102,25.64332444,1.004980964,11.02570237,4.286306107
4.222194305,1.893223668,2.752280948,15.44764431,14.32849516,2.293003559,0.63645843,0.09896548,0.723003761,3.196705038,2.378633022,1.167763775,18.43684017,0.680996834,3.91316472,2.689527416,3.35892081,59.2560872,3.832661106,4.793467245,7.012905943,2.803495495,1.668216984,6.397368924,1.956380058,12.15389056,8.347626515,3.029111111,2.191919586,8.787889,18.49814036,16.1631031,15.37351685,11.38229452,3.616394172,2.991498799,3.406376154,11.06434212,7.942310088,26.27404627,5.90747047,3.845896897,5.856401846,3.265176287,1.987314759,0.924971449,14.17332221,4.358684462,6.576447447,6.457740852,39.74038483,4.843701257,1.308537799,10.89665276,0.638547774,5.57744767,10.98284173,68.102775,3.142199199,3.087821488,3.10421477,3.864151374,1.664930553,5.845483372,0.750680293,0.026283676,0.014363579,2.964158937,25.7031754,1.008399616,11.05371705,4.30091757
4.232720387,1.897974641,2.759841842,15.48823824,14.36946947,2.300424758,0.638618825,0.099302036,0.725460328,3.206173173,2.386500334,1.171617384,18.48695696,0.683305536,3.922752085,2.69800634,3.368799132,59.31990657,3.844148815,4.807856523,7.036745776,2.812540541,1.673617518,6.418247581,1.962885652,12.17868869,8.371114448,3.038666667,2.198871872,8.813690357,18.5305639,16.20096096,15.41908909,11.41539873,3.625291959,3.001444144,3.415454121,11.09820487,7.965382049,26.33852186,5.92521021,3.858039039,5.874926593,3.273882549,1.993377044,0.928052019,14.20429763,4.36912379,6.597306306,6.478134801,39.83530197,4.859034368,1.312984501,10.93037204,0.640715956,5.595020354,11.01195529,68.15774107,3.152429429,3.097976977,3.114412746,3.876909243,1.670474408,5.862624958,0.753228972,0.026369633,0.014409022,2.973186854,25.76302636,1.011818268,11.08173173,4.315529032
4.243246469,1.902725615,2.767402736,15.52883217,14.41044378,2.307845957,0.640779221,0.099638592,0.727916895,3.215641308,2.394367645,1.175470993,18.53707374,0.685614238,3.932339451,2.706485263,3.378677455,59.38372595,3.855636525,4.822245801,7.060585609,2.821585586,1.679018051,6.439126237,1.969391247,12.20348682,8.39460238,3.048222222,2.205824157,8.839491714,18.56298743,16.23881882,15.46466133,11.44850295,3.634189745,3.011389489,3.424532088,11.13206762,7.98845401,26.40299744,5.94294995,3.870181181,5.89345134,3.282588811,1.999439328,0.931132588,14.23527305,4.379563119,6.618165165,6.498528751,39.93021911,4.874367479,1.317431203,10.96409131,0.642884137,5.612593037,11.04106885,68.21270715,3.16265966,3.108132466,3.124610722,3.889667112,1.676018263,5.879766544,0.755777652,0.02645559,0.014454466,2.98221477,25.82287732,1.01523692,11.10974641,4.330140495
4.25377255,1.907476588,2.77496363,15.56942609,14.45141808,2.315267156,0.642939617,0.099975149,0.730373463,3.225109443,2.402234957,1.179324602,18.58719052,0.68792294,3.941926816,2.714964186,3.388555778,59.44754532,3.867124235,4.83663508,7.084425442,2.830630631,1.684418585,6.460004894,1.975896841,12.22828495,8.418090313,3.057777778,2.212776443,8.865293071,18.59541097,16.27667668,15.51023357,11.48160716,3.643087532,3.021334835,3.433610054,11.16593037,8.01152597,26.46747303,5.96068969,3.882323323,5.911976087,3.291295073,2.005501613,0.934213158,14.26624847,4.390002447,6.639024024,6.5189227,40.02513625,4.889700589,1.321877906,10.99781059,0.645052319,5.630165721,11.0701824,68.26767323,3.17288989,3.118287955,3.134808698,3.902424981,1.681562118,5.89690813,0.758326332,0.026541547,0.014499909,2.991242687,25.88272828,1.018655572,11.13776109,4.344751958
4.264298632,1.912227561,2.782524525,15.61002002,14.49239239,2.322688355,0.645100013,0.100311705,0.73283003,3.234577578,2.410102269,1.183178212,18.63730731,0.690231642,3.951514181,2.72344311,3.398434101,59.5113647,3.878611945,4.851024358,7.108265275,2.839675676,1.689819119,6.48088355,1.982402436,12.25308308,8.441578245,3.067333333,2.219728729,8.891094428,18.6278345,16.31453453,15.55580581,11.51471138,3.651985319,3.03128018,3.442688021,11.19979313,8.034597931,26.53194862,5.978429429,3.894465465,5.930500834,3.300001335,2.011563897,0.937293727,14.29722389,4.400441775,6.659882883,6.53931665,40.12005339,4.9050337,1.326324608,11.03152986,0.647220501,5.647738405,11.09929596,68.32263931,3.18312012,3.128443443,3.145006673,3.91518285,1.687105973,5.914049716,0.760875012,0.026627504,0.014545352,3.000270604,25.94257925,1.022074224,11.16577578,4.35936342
4.274824714,1.916978534,2.790085419,15.65061395,14.5333667,2.330109554,0.647260409,0.100648262,0.735286598,3.244045712,2.417969581,1.187031821,18.68742409,0.692540344,3.961101546,2.731922033,3.408312424,59.57518407,3.890099655,4.865413636,7.132105108,2.848720721,1.695219653,6.501762207,1.98890803,12.27788121,8.465066177,3.076888889,2.226681014,8.916895785,18.66025804,16.35239239,15.60137804,11.54781559,3.660883105,3.041225526,3.451765988,11.23365588,8.057669892,26.5964242,5.996169169,3.906607608,5.949025581,3.308707596,2.017626182,0.940374297,14.32819931,4.410881103,6.680741742,6.559710599,40.21497053,4.920366811,1.33077131,11.06524914,0.649388682,5.665311089,11.12840952,68.37760538,3.19335035,3.138598932,3.155204649,3.927940718,1.692649828,5.931191302,0.763423691,0.026713461,0.014590795,3.009298521,26.00243021,1.025492876,11.19379046,4.373974883
4.285350795,1.921729507,2.797646313,15.69120787,14.57434101,2.337530753,0.649420805,0.100984818,0.737743165,3.253513847,2.425836892,1.19088543,18.73754087,0.694849046,3.970688911,2.740400957,3.418190746,59.63900345,3.901587365,4.879802914,7.155944942,2.857765766,1.700620187,6.522640863,1.995413625,12.30267935,8.48855411,3.086444444,2.2336333,8.942697142,18.69268157,16.39025025,15.64695028,11.58091981,3.669780892,3.051170871,3.460843955,11.26751863,8.080741853,26.66089979,6.013908909,3.91874975,5.967550328,3.317413858,2.023688466,0.943454866,14.35917473,4.421320432,6.701600601,6.580104549,40.30988767,4.935699922,1.335218012,11.09896841,0.651556864,5.682883773,11.15752308,68.43257146,3.203580581,3.148754421,3.165402625,3.940698587,1.698193683,5.948332888,0.765972371,0.026799418,0.014636238,3.018326438,26.06228117,1.028911528,11.22180514,4.388586345
4.295876877,1.92648048,2.805207207,15.7318018,14.61531532,2.344951952,0.651581201,0.101321374,0.740199733,3.262981982,2.433704204,1.194739039,18.78765766,0.697157748,3.980276276,2.74887988,3.428069069,59.70282282,3.913075075,4.894192192,7.179784775,2.866810811,1.706020721,6.54351952,2.001919219,12.32747748,8.512042042,3.096,2.240585586,8.968498498,18.72510511,16.42810811,15.69252252,11.61402402,3.678678679,3.061116216,3.469921922,11.30138138,8.103813814,26.72537538,6.031648649,3.930891892,5.986075075,3.32612012,2.029750751,0.946535435,14.39015015,4.43175976,6.722459459,6.600498498,40.4048048,4.951033033,1.339664715,11.13268769,0.653725045,5.700456456,11.18663664,68.48753754,3.213810811,3.15890991,3.175600601,3.953456456,1.703737538,5.965474474,0.768521051,0.026885375,0.014681682,3.027354354,26.12213213,1.03233018,11.24981982,4.403197808
4.306402959,1.931231454,2.812768101,15.77239573,14.65628962,2.352373151,0.653741597,0.101657931,0.7426563,3.272450117,2.441571516,1.198592648,18.83777444,0.69946645,3.989863641,2.757358803,3.437947392,59.7666422,3.924562785,4.90858147,7.203624608,2.875855856,1.711421255,6.564398176,2.008424814,12.35227561,8.535529974,3.105555556,2.247537871,8.994299855,18.75752864,16.46596597,15.73809476,11.64712824,3.687576465,3.071061562,3.478999889,11.33524413,8.126885775,26.78985096,6.049388388,3.943034034,6.004599822,3.334826382,2.035813035,0.949616005,14.42112557,4.442199088,6.743318318,6.620892448,40.49972194,4.966366144,1.344111417,11.16640696,0.655893227,5.71802914,11.21575019,68.54250361,3.224041041,3.169065399,3.185798576,3.966214325,1.709281393,5.982616061,0.771069731,0.026971332,0.014727125,3.036382271,26.18198309,1.035748832,11.2778345,4.41780927
